,name,wins,kills,kdRatio,killstreak,level,losses,prestige,hits,timePlayed,headshots,averageTime,gamesPlayed,assists,misses,xp,scorePerMinute,shots,deaths,winRate,killsPerGame,deathsPerGame,assistsPerGame,hitRate,headshotRate,winRateAlt,kdRatioAlt
1339,loudjass60,91,2956,1.0915805022156573,13,36,5,111,9011,214,373,2.3777777777777778,90,443,29174,437390,263.75327102803743,38185,2708,0.9479166666666666,32.84444444444444,30.08888888888889,4.9222222222222225,0.23598271572607044,0.009768233599580987,4.265444583333897,4.911904499813982
1341,conicolt#8511349,3,16,0.4324324324324325,4,1,1,0,100,6,6,6.0,1,8,774,2159,233.4,874,37,0.75,16.0,37.0,8.0,0.11441647597254005,0.006864988558352402,0.0,0.0
1342,NemoTaker#9224587,164,2954,0.9625285109156076,9,43,7,3,11975,338,551,3.0178571428571432,112,468,46860,604525,217.63668639053256,58835,3069,0.9590643274853801,26.375,27.401785714285715,4.178571428571429,0.2035353106144302,0.009365173791110733,4.525343946739154,4.541689692344643
1343,bendmes321#1047575,0,1,0.125,0,1,0,110,0,4,0,4.0,0,0,0,450,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,WLD Cycl0ne#7832156,101,1641,0.7036878216123499,8,30,9,110,5999,230,295,2.9870129870129865,77,419,24566,314521,154.53652173913045,30565,2332,0.9181818181818182,21.31168831168831,30.285714285714285,5.441558441558442,0.19627024374284313,0.009651562244397185,3.9884031600656558,3.0566829748121336
1346,207LucasM#4976565,442,5892,1.004774897680764,15,53,13,110,19921,901,1001,3.6477732793522266,247,689,55870,917455,134.54850166481685,75791,5864,0.9714285714285714,23.85425101214575,23.74089068825911,2.789473684210526,0.26284123444736185,0.0132073729070734,5.351977241295749,5.535695102218971
1348,Kr_salte#4786394,94,2928,1.1265871489034245,12,37,7,110,7436,223,493,2.5930232558139537,86,380,38179,458128,273.5865470852018,45615,2599,0.9306930693069307,34.04651162790697,30.22093023255814,4.4186046511627906,0.1630165515729475,0.010807848295516826,4.145630156909205,5.018210420711917
1349,patrickrouhie117#5992207,1,1,0.0526315789473684,0,1,1,0,0,8,0,8.0,1,0,40,1150,96.225,40,19,0.5,1.0,19.0,0.0,0.0,0.0,0.0,0.0
1350,Pugsan_Tokyo#6760326,4,18,0.4864864864864865,3,1,1,0,64,5,5,5.0,1,2,482,2150,145.08,546,37,0.8,18.0,37.0,2.0,0.11721611721611722,0.009157509157509158,0.0,0.0
1354,MotherKiller#5981842,0,0,0.0,0,1,0,21,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,Nedd#1584174,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,Faze_AyaanBeast#5213549,41,2440,0.9381007304882736,12,75,10,111,3945,787,480,16.395833333333332,48,327,16735,1180974,37.64218551461246,20680,2601,0.803921568627451,50.833333333333336,54.1875,6.8125,0.19076402321083172,0.02321083172147002,3.112141989161246,3.631576496199636
1357,SYNTHEX#5819004,6,311,1.1604477611940298,11,9,4,6,1265,16,65,2.0,8,63,5117,47495,279.975,6382,268,0.6,38.875,33.5,7.875,0.1982137261046694,0.010184895017235976,1.2476649250079015,2.413083281576227
1358,AaZz0909werterg#2017627,0,1,0.25,0,1,0,0,0,2,0,2.0,0,0,0,450,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,jacksonrowe2021#2217510,0,1,0.5,0,1,0,0,0,1,0,1.0,0,0,0,450,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,jujuondabeat59#1054429,7,110,0.4641350210970464,3,8,5,0,120,27,13,3.375,8,7,2160,40395,212.44444444444449,2280,237,0.5833333333333334,13.75,29.625,0.875,0.05263157894736842,0.005701754385964913,1.2130075659799042,0.9651416438176452
1363,XxDollarplustaxX#2246442,25,194,1.1085714285714283,9,6,3,0,795,32,38,6.4,5,13,3137,23860,232.6875,3932,175,0.8928571428571429,38.8,35.0,2.6,0.20218718209562564,0.009664292980671414,1.4369981361018753,1.7841768857840878
1365,WAR10CK#7165104,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,052397#4248023,0,5,0.3125,0,1,0,0,0,3,1,3.0,0,0,0,3400,0.0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,PlainComic6#3006619,120,3802,0.9844640082858622,12,53,10,110,10529,419,1050,5.1097560975609735,82,816,44488,900485,125.5747016706444,55017,3862,0.9230769230769231,46.36585365853659,47.09756097560975,9.951219512195122,0.19137721068033517,0.019085010087791045,4.067740843628542,4.338256493552224
1370,Slimjim822#5928879,0,1,0.25,0,1,0,0,0,2,0,2.0,0,0,0,845,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,Jalennn2x__#5002516,12,27,0.7714285714285715,0,4,0,1,0,18,4,18.0,0,0,0,16750,0.0,0,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,ABC#7706517,1,1,0.3333333333333333,1,1,0,0,3,1,0,1.0,0,0,26,250,138.0,29,3,1.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0
1373,maxedgar21#6187114,460,2974,0.6195833333333334,10,36,10,110,11425,769,592,2.98062015503876,258,531,61362,426379,211.383355006502,72787,4800,0.9787234042553191,11.527131782945736,18.6046511627907,2.058139534883721,0.15696484262299587,0.008133320510530727,5.434811508646689,3.440521209491019
1374,Shaham#9721541,0,8,0.8,0,3,0,0,0,5,1,5.0,0,0,0,10100,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,stormy_shaper#9371393,3,30,0.8108108108108109,5,2,1,0,109,6,8,2.0,3,10,311,3550,103.3,420,37,0.75,10.0,12.333333333333334,3.3333333333333335,0.25952380952380955,0.01904761904761905,0.8239592165010823,0.8907667205417107
1377,blackpanthere152#1673324,155,2512,1.0035956851777867,12,36,11,19,8653,309,341,3.9615384615384617,78,463,40659,423296,154.47766990291262,49312,2503,0.9337349397590361,32.205128205128204,32.08974358974359,5.935897435897436,0.17547452952628165,0.006915152498377677,4.068011253836667,4.3723741800416525
1378,milko00,359,3861,0.7548387096774194,10,42,9,110,15764,586,623,3.2737430167597767,179,739,76799,565902,222.20068259385656,92563,5115,0.9755434782608695,21.56983240223464,28.575418994413408,4.128491620111732,0.17030562967924548,0.006730551084126487,5.060520392110954,3.915639608279796
1379,YSL#7737377,0,18,0.4736842105263158,0,4,0,0,0,16,2,16.0,0,0,0,15800,0.0,0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,NightNight#8549948,2,16,0.8421052631578947,0,3,0,0,0,9,0,9.0,0,0,0,9300,0.0,0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,goncaloseara_007#3105657,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,dantexcosof459#9647910,2,5,0.2631578947368421,0,2,0,110,0,11,0,11.0,0,3,0,5025,0.0,0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,ouch#5629126,0,21,0.42,0,3,0,110,0,12,2,12.0,0,5,0,10525,0.0,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,IIsmrfII#8405901,1,5,0.8333333333333334,2,1,0,0,6,1,0,1.0,0,0,38,900,140.4,44,6,1.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0
1389,Remster#3408743,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,funny300sand#3610896,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,Colester2653#3229142,0,33,1.03125,0,4,0,0,0,14,12,14.0,0,0,0,15203,0.0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,thekingnazgul92#1758862,64,1008,0.6746987951807228,9,20,7,0,4742,129,145,2.15,60,226,23252,156465,308.2418604651163,27994,1494,0.9014084507042254,16.8,24.9,3.7666666666666666,0.16939344145173965,0.005179681360291491,3.6906767884818934,2.7624493431859953
1398,CurlierBike7761#6333531,0,9,0.25,0,2,0,110,0,18,2,18.0,0,1,0,4425,0.0,0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,edog145#9208499,43,821,0.596656976744186,7,17,10,2,3255,94,133,2.0,47,192,13211,117380,259.9531914893617,16466,1376,0.8113207547169812,17.46808510638298,29.27659574468085,4.085106382978723,0.19768006801894814,0.008077250091096805,3.12370465799118,2.2972174280552022
1402,boggymike2#1953760,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,ddangdog#1979580,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,Tommyboy1333#3287158,7,25,0.6578947368421053,2,4,0,110,29,12,4,12.0,0,3,159,12118,16.0,188,38,1.0,0.0,0.0,0.0,0.15425531914893617,0.02127659574468085,0.0,0.0
1406,superninja_guy_4#4368042,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,zacmagz#9603613,1,0,0.0,0,1,0,0,1,1,0,1.0,0,0,32,0,260.4,33,15,1.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0
1410,GingerlyLamb0#3070025,110,725,0.7360406091370558,7,16,10,110,2143,176,171,3.6666666666666665,48,120,7667,107444,91.15227272727272,9810,985,0.9166666666666666,15.104166666666666,20.520833333333332,2.5,0.21845056065239551,0.01743119266055046,3.548600926665567,2.8493611501606306
1412,Matboc#1995855,1,67,1.2641509433962264,6,7,1,0,158,16,8,16.0,1,5,615,33125,34.35,773,53,0.5,67.0,53.0,5.0,0.20439844760672704,0.01034928848641656,0.0,0.0
1416,nicktheslayer#2770754,1,52,1.04,7,3,2,110,290,6,8,3.0,2,18,1259,9539,177.6,1549,50,0.3333333333333333,26.0,25.0,9.0,0.18721755971594578,0.005164622336991607,0.23104906018664842,0.7208730677823432
1417,nakkuru64776#3395775,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,jaynokilsyou#2572371,2,7,0.4375,3,1,1,110,27,3,2,3.0,1,3,159,950,174.2,186,16,0.6666666666666666,7.0,16.0,3.0,0.14516129032258066,0.010752688172043012,0.0,0.0
1420,caxibaxe#1079664,40,963,0.7070484581497798,9,21,5,10,3791,82,109,2.0,41,327,21163,167645,324.8560975609756,24954,1362,0.8888888888888888,23.48780487804878,33.21951219512195,7.975609756097561,0.15191953193876734,0.004368037188426705,3.3009529481816067,2.625675403991372
1422,aidanrossmayne#3464198,12,217,0.8930041152263375,8,7,3,0,735,31,26,2.583333333333333,12,41,4294,33530,263.4774193548388,5029,243,0.8,18.083333333333332,20.25,3.4166666666666665,0.1461523165639292,0.005170013919268244,1.9879253198304003,2.2190318642139757
1423,OscarTheWolf_15#9046250,0,6,0.6,2,1,1,0,24,1,0,1.0,1,1,193,650,265.8,217,10,0.0,6.0,10.0,1.0,0.11059907834101383,0.0,0.0,0.0
1424,SoldierOfFortune#8147378,227,6346,0.9863226608641592,12,49,7,15,10598,440,900,2.2564102564102564,195,666,67675,767935,262.74,78273,6434,0.9700854700854701,32.54358974358974,32.99487179487179,3.4153846153846152,0.1353979022140457,0.011498217776244683,5.115260255529789,5.200878955338132
1428,RPGmestre#8053950,1,0,0.0,0,1,0,0,0,1,0,1.0,0,0,0,600,0.0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,CBT SK13S#6557711,27,663,0.740782122905028,7,14,5,0,1961,48,132,2.526315789473684,19,139,7252,86725,265.6,9213,895,0.84375,34.89473684210526,47.10526315789474,7.315789473684211,0.21285140562248997,0.014327580592640833,2.484370388671684,2.181187757751229
1431,bogdanik77#9077296,2,0,0.0,0,1,0,0,0,5,0,5.0,0,0,0,300,0.0,0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,Ybarbärka#9387140,35,967,1.1636582430806257,16,17,4,110,3753,60,122,3.1578947368421053,19,185,16300,121085,318.28,20053,831,0.8974358974358975,50.89473684210526,43.73684210526316,9.736842105263158,0.18715404178925846,0.006083877724031317,2.642445237713472,3.426320689354931
1435,Rocket704#5831068,174,3982,0.8827311017512747,21,51,23,14,10707,384,822,2.327272727272727,165,1088,68926,846827,162.0640625,79633,4511,0.883248730964467,24.133333333333333,27.33939393939394,6.593939393939394,0.1344543091431944,0.010322353798048549,4.509819860196451,4.507176873658193
1436,ItzChuy1992#9514134,279,6286,0.9602810876871372,11,51,9,8,24956,559,1353,2.227091633466136,251,1081,83019,833818,293.9109123434705,107975,6546,0.96875,25.04382470119522,26.0796812749004,4.306772908366534,0.2311275758277379,0.012530678397777262,5.352782534783915,5.305987958353558
1437,zunderkicele#8234735,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,Conte6993#7555025,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,Youtz3#1079188,77,1260,0.6752411575562701,8,24,5,2,4786,111,257,3.2647058823529416,34,377,25772,208142,260.227027027027,30558,1866,0.9390243902439024,37.05882352941177,54.88235294117647,11.088235294117647,0.1566201976569147,0.00841023627200733,3.3113385414078587,2.381143762602553
1442,NBACT23#9405840,32,576,0.9014084507042254,7,15,4,30,2228,70,96,3.684210526315789,19,175,8514,100982,199.3714285714286,10742,639,0.8888888888888888,30.31578947368421,33.63157894736842,9.210526315789474,0.2074101657047105,0.00893688326196239,2.617279092592391,2.6541421784035517
1443,valegiovi#9083590,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,SlickChainzz#9062190,384,11110,1.0116554361682757,13,94,8,34,44388,718,2210,2.62043795620438,274,1702,155205,1446232,257.8754874651811,199593,10982,0.9795918367346939,40.54744525547445,40.08029197080292,6.211678832116788,0.22239256887766606,0.011072532603848832,5.498574471563824,5.6785515627364305
1448,Vrunishka#6458603,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,Enigma_Checho7#3752443,0,14,0.6086956521739131,0,3,0,0,0,12,4,12.0,0,0,0,9075,0.0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,Apecs,189,6844,1.2331531531531532,13,65,13,13,27643,457,1138,1.7713178294573644,258,1325,111967,1071813,296.745295404814,139610,5550,0.9356435643564357,26.527131782945737,21.511627906976745,5.135658914728682,0.19800157581835112,0.008151278561707614,5.195590898763296,6.8476496214781175
1451,Deliayan#6121187,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,Unwin#8352483,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,Chua#5536312,0,13,0.325,0,4,0,0,0,19,2,19.0,0,0,0,13250,0.0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,Chegzzz#1531446,118,1971,0.8298947368421052,14,29,6,1,7843,211,267,2.2934782608695654,92,440,51400,294361,297.0,59243,2375,0.9516129032258065,21.42391304347826,25.815217391304348,4.782608695652174,0.13238694866904108,0.0045068615701433085,4.302992355578926,3.752608541205751
1459,twiztjoints420#8770163,78,801,0.7001748251748252,6,18,5,0,3773,133,149,2.770833333333333,48,281,22442,130322,262.8045112781955,26215,1144,0.9397590361445783,16.6875,23.833333333333332,5.854166666666667,0.14392523364485982,0.005683768834636658,3.637996130732717,2.7105174910290395
1460,darkrocco02#2231200,0,0,0.0,0,1,0,0,0,1,0,1.0,0,0,0,100,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,brad_e,164,5320,1.084386465552385,19,50,7,21,19140,373,990,2.4220779220779223,154,774,83778,791987,272.53029490616626,102918,4906,0.9590643274853801,34.54545454545455,31.857142857142858,5.025974025974026,0.18597329913134727,0.009619308575759343,4.830761560209562,5.462003229686203
1464,kirito#5949967,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,calebeenter2018#9596711,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,드루와드루와#4423253,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,sN0ogIn5#3127389,115,3496,0.9285524568393094,11,42,9,25,6097,267,589,2.3217391304347825,115,409,30719,570335,283.6269662921348,36816,3765,0.9274193548387096,30.4,32.73913043478261,3.5565217391304347,0.16560734463276836,0.015998478922207737,4.400541893240111,4.405918385327469
1473,GHIZZA#5173649,0,0,0.0,0,1,0,0,0,1,0,1.0,0,0,0,200,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,anon58589014#2976628,307,10001,0.9784756873104392,22,87,9,10,44371,579,1996,2.372950819672131,244,2203,163901,1339360,312.4518134715026,208272,10221,0.9715189873417721,40.98770491803279,41.88934426229508,9.028688524590164,0.21304352001229163,0.009583621418145501,5.340603307484218,5.378845457504873
1475,Gibbosproperty#8764596,226,6069,0.9954075774971296,15,53,8,111,26883,455,976,2.2979797979797985,198,1480,111285,897820,319.6325274725275,138168,6097,0.9658119658119658,30.651515151515152,30.792929292929294,7.474747474747475,0.19456748306409588,0.007063864281164959,5.107471576653697,5.263981074181586
1476,Sivox61#2517512,2,60,0.8571428571428571,6,3,1,32,274,4,20,2.0,2,21,1112,10410,247.35,1386,70,0.6666666666666666,30.0,35.0,10.5,0.1976911976911977,0.01443001443001443,0.46209812037329684,0.5941261547656673
1478,honey_mods#6363327,0,18,0.5142857142857142,0,2,0,0,0,5,0,5.0,0,0,0,7400,0.0,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,Blaze_105,256,4046,0.920172845121674,15,45,10,110,16204,469,679,2.742690058479532,171,749,74699,645805,240.2712153518124,90903,4397,0.9624060150375939,23.660818713450293,25.71345029239766,4.380116959064328,0.17825594314819093,0.007469500456530587,4.948367934077748,4.731219183445478
1481,adir01#6448926,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,AngryChicken#1420647,3,56,0.9655172413793104,7,4,1,6,221,11,6,11.0,1,11,672,14792,115.03636363636365,893,58,0.75,56.0,58.0,11.0,0.24748040313549832,0.006718924972004479,0.0,0.0
1483,Bosshogg3393#2717872,0,13,1.3,0,2,0,5,0,6,0,6.0,0,0,0,7325,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,xHaiisse#8381665,0,3,1.5,0,1,0,0,0,1,1,1.0,0,0,0,1350,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,Romeo31#1251008,262,5049,0.9215185252783354,13,69,9,111,8156,946,902,5.031914893617022,188,687,44073,1114779,125.72600422832976,52229,5479,0.966789667896679,26.856382978723403,29.143617021276597,3.654255319148936,0.1561584560301748,0.017270098987152732,5.0625379862046005,4.825478275292647
1491,Daskunk4799#4027710,32,594,1.1020408163265305,6,13,4,1,1920,61,142,2.3461538461538463,26,109,11289,82815,222.5114754098361,13209,539,0.8888888888888888,22.846153846153847,20.73076923076923,4.1923076923076925,0.14535543947308655,0.010750246044363691,2.896085811574651,3.590555368431837
1492,cadorade420,11,187,0.5632530120481928,7,11,3,5,433,75,30,12.5,6,32,2544,65110,75.896,2977,332,0.7857142857142857,31.166666666666668,55.333333333333336,5.333333333333333,0.14544843802485724,0.010077258985555929,1.407811011536329,1.009213917908573
1494,IhateUrFace#9516971,106,2438,0.6525695931477516,8,37,7,111,4432,316,223,3.2244897959183683,98,576,36412,448452,231.0512658227848,40844,3736,0.9380530973451328,24.877551020408163,38.12244897959184,5.877551020408164,0.10851042992850847,0.005459798256781902,4.3009429445936345,2.992010362151728
1495,QvMxZ#9314244,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,eddy_steph1108#8582315,8,48,0.5106382978723404,5,2,1,0,196,12,9,4.0,3,19,2552,6765,259.6,2748,94,0.8888888888888888,16.0,31.333333333333332,6.333333333333333,0.07132459970887918,0.0032751091703056767,0.9765442565938753,0.5609935091071199
1497,MyPxssyStank#5670238,247,4807,0.9097274791824376,12,46,12,7,12885,504,1032,2.200873362445414,229,761,40365,695135,194.6154761904762,53250,5284,0.9536679536679536,20.99126637554585,23.074235807860262,3.3231441048034935,0.2419718309859155,0.019380281690140846,5.1819665439301055,4.943206220871542
1498,Reaxian#5376104,54,2270,0.8707326428845417,19,32,13,7,9333,126,409,1.8,70,864,39494,351548,247.1380952380952,48827,2607,0.8059701492537313,32.42857142857143,37.24285714285714,12.342857142857143,0.19114424396338092,0.008376512994859402,3.4241603443382895,3.6993034903920394
1499,SharkFace5656#1385083,0,0,0.0,0,1,0,23,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,UCD_281771230356dRkdHOSDJIuc,246,5952,0.9888685828210666,15,53,18,14,23816,546,1061,2.014760147601476,271,1272,83807,904189,271.0054945054945,107623,6019,0.9318181818181818,21.96309963099631,22.210332103321033,4.693726937269373,0.22129098798583946,0.009858487498025516,5.22015617400154,5.5397592991985345
1501,un1x#1174586,0,5,0.3571428571428571,0,2,0,0,0,7,2,7.0,0,0,0,3575,0.0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,Thinfathead89#4174895,48,411,0.3866415804327376,5,11,4,110,1029,93,65,2.3846153846153846,39,86,11138,60235,301.2451612903226,12167,1063,0.9230769230769231,10.538461538461538,27.256410256410255,2.2051282051282053,0.08457302539656447,0.005342319388509904,3.3817492118119814,1.4164852648723283
1504,lukahockey97#2843234,0,18,0.6206896551724138,0,4,0,110,0,16,5,16.0,0,2,0,12975,0.0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,MKZ-NAD_12#1622628,0,1,0.03125,0,1,0,110,0,17,0,17.0,0,2,0,3225,0.0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,mooajulien86#6722986,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,ElFistoLibre#2540624,123,3314,1.0263239393000931,12,38,8,14,8374,285,713,1.8387096774193548,155,690,30813,478459,278.5957894736842,39187,3229,0.9389312977099237,21.38064516129032,20.83225806451613,4.451612903225806,0.2136933166611376,0.018194809503151554,4.735429689931812,5.176187933561594
1510,GhostPants#2782866,0,4,0.2857142857142857,0,2,0,110,0,6,3,6.0,0,1,0,3600,0.0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,llllll#1403364,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,Dennis#5489843,139,1737,0.7895454545454546,11,25,8,6,5658,267,422,2.383928571428572,112,318,23191,223249,157.7056179775281,28849,2200,0.9455782312925171,15.508928571428571,19.642857142857142,2.8392857142857144,0.1961246490346286,0.014627890048181913,4.461709817074953,3.7254693361088993
1515,kylanhigdon,265,10597,1.0896658097686376,15,109,7,83,20312,602,1892,2.9365853658536585,205,1916,56266,1688180,241.88272425249167,76578,9725,0.9742647058823529,51.69268292682927,47.4390243902439,9.346341463414634,0.26524589307634044,0.024706834861187285,5.1860207517341115,5.800301979324392
1517,CyborgElephant8#7520780,4,3,0.375,0,1,0,0,0,4,1,4.0,0,0,0,2550,0.0,0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,Mommyfricker69#6493333,103,3326,1.1094062708472314,16,72,17,111,7289,649,551,6.240384615384616,104,642,21822,1141755,57.65269645608629,29111,2998,0.8583333333333333,31.98076923076923,28.826923076923077,6.173076923076923,0.25038645185668645,0.01892755315859984,3.986435521763011,5.15251638777325
1519,bobbo#7328321,0,0,0.0,0,1,0,21,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,HaChuPaCha#1426492,91,3525,1.3337116912599318,21,37,6,111,13023,217,603,2.1067961165048543,103,696,42832,445665,285.1465437788018,55855,2643,0.9381443298969072,34.22330097087379,25.660194174757283,6.757281553398058,0.23315728224867963,0.01079581058096858,4.348044720916462,6.1813922374231804
1522,136_Luca#5240574,0,15,0.3947368421052632,0,4,0,110,0,15,1,15.0,0,7,0,15875,0.0,0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,Brain OConnor38#9812421,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,블랙오크#1986954,29,741,0.8325842696629213,18,18,7,0,3687,78,127,2.888888888888889,27,173,18657,128124,272.5153846153846,22344,890,0.8055555555555556,27.444444444444443,32.96296296296296,6.407407407407407,0.16501074113856068,0.005683852488363767,2.6549796976145985,2.744061930010346
1525,Trymers,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,saadAS#2983339,54,1371,0.8268998793727382,10,46,9,111,1053,562,238,14.05,40,546,9145,670898,36.096085409252666,10198,1658,0.8571428571428571,34.275,41.45,13.65,0.10325554030202,0.023337909393998824,3.1618966749548023,3.050333975627386
1529,Snakeye48,35,1772,1.2400279916025192,12,43,3,110,4317,278,353,12.636363636363637,22,241,16414,588766,48.37553956834532,20731,1429,0.9210526315789473,80.54545454545455,64.95454545454545,10.954545454545455,0.20823886932612995,0.017027639766533213,2.8470127859879226,3.8329791653960363
1530,YouFaShe#3021862,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,Mat1_Eo#7432732,233,2379,1.163894324853229,9,84,6,110,5735,450,504,10.714285714285714,42,355,25596,1296535,53.42666666666667,31331,2044,0.9748953974895398,56.642857142857146,48.666666666666664,8.452380952380953,0.1830455459449108,0.016086304299256327,3.643836908200941,4.350252456896347
